episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
74,0.6633,-1835.0,19.754166666666666,63.396782841823054,112.77479892761394,333,81,0.05040167560389452,,72.08616187989556
75,0.6596,-1843.8153846153846,20.310833333333335,67.91620111731844,113.25139664804469,319,79,0.05107680582093594,,70.43213296398892
76,0.656,-1720.0461538461539,15.631666666666666,50.0,95.55614973262033,321,80,0.05219369359179656,,50.448
77,0.6524,-2217.8461538461534,20.338333333333335,65.44086021505376,113.64516129032258,330,84,0.05205584250449216,,65.82795698924731
78,0.6487,-1347.6307692307694,11.476666666666667,37.55068493150685,79.89041095890411,332,81,0.05598548780967544,,37.778082191780825
79,0.6452,-2022.446153846154,22.0125,69.92307692307692,120.12732095490716,315,83,0.055046761137737335,,73.46031746031746
80,0.6416,-1465.692307692308,13.090833333333334,43.58774373259053,87.08077994428969,326,80,0.055035084905048215,,43.768802228412255
81,0.638,-2023.1538461538462,20.529166666666665,61.4475,108.045,347,80,0.055176990853773956,,63.66
82,0.6345,-1575.876923076923,14.719166666666666,51.04927536231884,95.59420289855072,309,80,0.055608895734866735,,51.631884057971014
83,0.631,-1431.8615384615382,12.395833333333334,41.4733893557423,83.31372549019608,319,80,0.056064282088704856,,41.71148459383753
84,0.6275,-1982.5076923076924,20.738333333333333,66.184,115.86133333333333,330,85,0.05614600552543135,,66.72266666666667
85,0.624,-1345.323076923077,11.969166666666666,41.10919540229885,83.94540229885058,316,80,0.05453232989335522,,41.69252873563219
86,0.6206,-2041.0615384615385,20.239166666666666,66.1775956284153,114.33879781420765,317,76,0.05613632963932194,,73.58072916666667
87,0.6171,-1305.9846153846152,11.075,38.31304347826087,79.25507246376812,311,80,0.05378470273007842,,38.57971014492754
88,0.6137,-2017.1692307692308,19.495,64.11263736263736,113.53021978021978,345,78,0.05340729733782555,,72.5521978021978
89,0.6103,-1885.123076923077,17.758333333333333,55.76640419947507,102.79527559055119,345,81,0.051843288817484075,,57.80102040816327
90,0.607,-1058.5384615384617,9.200833333333334,32.69345238095238,74.86011904761905,314,79,0.05266539009831936,,32.9375
91,0.6036,-951.7692307692307,8.241666666666667,28.75438596491228,69.27777777777777,314,83,0.051942447984281284,,29.035087719298247
92,0.6003,-1607.4923076923076,15.156666666666666,49.94490358126722,94.87603305785125,333,79,0.05424038515687921,,51.049180327868854
93,0.5969,-1764.430769230769,16.469166666666666,50.51025641025641,95.96666666666667,356,79,0.0539481319239878,,51.52307692307692
94,0.5936,-1910.6615384615384,22.25,74.43854748603351,121.25698324022346,327,80,0.053334178016766015,,99.54666666666667
95,0.5904,-1449.076923076923,12.558333333333334,39.193211488250654,82.08616187989556,353,76,0.05277474940895498,,39.516971279373365
96,0.5871,-1722.6461538461538,16.495,55.424157303370784,100.83707865168539,316,82,0.05457958118058689,,56.072625698324025
97,0.5838,-2126.3999999999996,22.690833333333334,72.61229946524064,119.26737967914438,324,81,0.055005104184955085,,74.79411764705883
98,0.5806,-1103.9076923076923,10.260833333333334,35.69387755102041,75.16618075801749,304,78,0.05473371007000169,,36.57348703170029
99,0.5774,-2476.415384615385,25.081666666666667,77.60206718346254,124.30749354005168,335,79,0.052251520362192105,,80.30710659898477
100,0.5742,-1975.9999999999998,19.0575,64.24225352112676,111.47887323943662,324,78,0.05289938462018891,,68.86756756756756
101,0.571,-1941.353846153846,23.643333333333334,78.69444444444444,124.57222222222222,324,82,0.052839176900518925,,110.58575197889182
102,0.5679,-1875.1538461538462,21.2825,71.17039106145252,119.93575418994413,318,83,0.05187335778369077,,77.88857938718662
103,0.5647,-1577.6,14.001666666666667,44.653333333333336,86.77866666666667,335,83,0.05140499455513201,,44.85333333333333
104,0.5616,-1823.3076923076922,17.6975,54.873056994818654,101.84455958549223,344,81,0.050519196135193734,,62.97256857855361
