episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
213,0.3068,-4897.953846153847,23.628333333333334,27.169347209082307,100.69914853358561,975,69,0.013093138275925668,,46.02024647887324
214,0.3051,-4072.369230769231,18.5525,21.44674835061263,89.62299717247879,965,70,0.01301292817186946,,29.390596745027125
215,0.3034,-3195.953846153846,19.3025,22.23651844843898,80.35477767265847,953,68,0.013374994593450987,,23.367837338262476
216,0.3017,-4561.184615384615,23.608333333333334,28.861476238624874,102.27502527805865,911,74,0.013840940676351153,,52.08040665434381
217,0.3,-6686.599999999999,31.186666666666667,36.59477756286267,123.36750483558994,905,70,0.013422497281015114,,59.81809954751131
218,0.2984,-5936.046153846154,34.1775,41.1201588877855,119.4875868917577,862,74,0.013561344111240728,,83.804920913884
219,0.2967,-4793.753846153846,24.958333333333332,27.903758020164986,94.84509624197983,968,67,0.012929340586010625,,35.51848591549296
220,0.2951,-2712.630769230769,14.223333333333333,16.658143939393938,67.99242424242425,960,60,0.013192273604883809,,16.766098484848484
221,0.2935,-3864.015384615385,17.816666666666666,20.78842504743833,87.63851992409867,938,71,0.012945766316632972,,27.408088235294116
222,0.2918,-4410.846153846154,20.189166666666665,24.700906344410875,102.46122860020141,893,74,0.01309089080642417,,64.6070780399274
223,0.2902,-5197.0,25.581666666666667,29.297652582159625,101.97183098591549,985,68,0.013749167946562642,,47.539267015706805
224,0.2886,-4365.692307692308,23.621666666666666,26.894392523364488,95.75981308411215,963,70,0.014035688442051138,,41.74844995571302
225,0.287,-4788.892307692307,20.8975,23.99717247879359,102.32516493873705,974,72,0.01335417802751423,,53.879401408450704
